Abbreviation,Description,Reaction,GPR,Genes,Proteins,Subsystem,Reversible,Lower bound,Upper bound,Objective,Confidence Score,EC Number,Notes,References
SUC_SO4_Dark_mc_M1,SUC_SO4_Dark_mc,SUC_Dark_m_M1 + SULFATE_Dark_c_M1 <=> SUC_Dark_c_M1 + SULFATE_Dark_m_M1,,,,,1,-1000,1000,0,,,,
SUC_SO4_Dark_mc_M2,SUC_SO4_Dark_mc,SUC_Dark_m_M2 + SULFATE_Dark_c_M2 <=> SUC_Dark_c_M2 + SULFATE_Dark_m_M2,,,,,1,-1000,1000,0,,,,
SUC_SO4_Light_mc_M1,SUC_SO4_Light_mc,SUC_Light_m_M1 + SULFATE_Light_c_M1 <=> SUC_Light_c_M1 + SULFATE_Light_m_M1,,,,,1,-1000,1000,0,,,,
SUC_SO4_Light_mc_M2,SUC_SO4_Light_mc,SUC_Light_m_M2 + SULFATE_Light_c_M2 <=> SUC_Light_c_M2 + SULFATE_Light_m_M2,,,,,1,-1000,1000,0,,,,
SULFATE-ADENYLYLTRANS-RXN_Dark_c_M1,SULFATE-ADENYLYLTRANS-RXN_Dark_c,ATP_Dark_c_M1 + SULFATE_Dark_c_M1 --> APS_Dark_c_M1 + PPI_Dark_c_M1,,,,,0,0,1000,0,,,,
SULFATE-ADENYLYLTRANS-RXN_Dark_c_M2,SULFATE-ADENYLYLTRANS-RXN_Dark_c,ATP_Dark_c_M2 + SULFATE_Dark_c_M2 --> APS_Dark_c_M2 + PPI_Dark_c_M2,,,,,0,0,1000,0,,,,
SULFATE-ADENYLYLTRANS-RXN_Dark_p_M1,SULFATE-ADENYLYLTRANS-RXN_Dark_p,ATP_Dark_p_M1 + SULFATE_Dark_p_M1 --> APS_Dark_p_M1 + PPI_Dark_p_M1,,,,,0,0,1000,0,,,,
SULFATE-ADENYLYLTRANS-RXN_Dark_p_M2,SULFATE-ADENYLYLTRANS-RXN_Dark_p,ATP_Dark_p_M2 + SULFATE_Dark_p_M2 --> APS_Dark_p_M2 + PPI_Dark_p_M2,,,,,0,0,1000,0,,,,
SULFATE-ADENYLYLTRANS-RXN_Light_c_M1,SULFATE-ADENYLYLTRANS-RXN_Light_c,ATP_Light_c_M1 + SULFATE_Light_c_M1 --> APS_Light_c_M1 + PPI_Light_c_M1,,,,,0,0,1000,0,,,,
SULFATE-ADENYLYLTRANS-RXN_Light_c_M2,SULFATE-ADENYLYLTRANS-RXN_Light_c,ATP_Light_c_M2 + SULFATE_Light_c_M2 --> APS_Light_c_M2 + PPI_Light_c_M2,,,,,0,0,1000,0,,,,
SULFATE-ADENYLYLTRANS-RXN_Light_p_M1,SULFATE-ADENYLYLTRANS-RXN_Light_p,ATP_Light_p_M1 + SULFATE_Light_p_M1 --> APS_Light_p_M1 + PPI_Light_p_M1,,,,,0,0,1000,0,,,,
SULFATE-ADENYLYLTRANS-RXN_Light_p_M2,SULFATE-ADENYLYLTRANS-RXN_Light_p,ATP_Light_p_M2 + SULFATE_Light_p_M2 --> APS_Light_p_M2 + PPI_Light_p_M2,,,,,0,0,1000,0,,,,
SULFATE_Dark_vc_M1,SULFATE_Dark_vc,SULFATE_Dark_v_M1 <=> SULFATE_Dark_c_M1,,,,,1,-1000,1000,0,,,,
SULFATE_Dark_vc_M2,SULFATE_Dark_vc,SULFATE_Dark_v_M2 <=> SULFATE_Dark_c_M2,,,,,1,-1000,1000,0,,,,
SULFATE_Light_vc_M1,SULFATE_Light_vc,SULFATE_Light_v_M1 <=> SULFATE_Light_c_M1,,,,,1,-1000,1000,0,,,,
SULFATE_Light_vc_M2,SULFATE_Light_vc,SULFATE_Light_v_M2 <=> SULFATE_Light_c_M2,,,,,1,-1000,1000,0,,,,
SULFITE-REDUCTASE-FERREDOXIN-RXN_Dark_p_M1,SULFITE-REDUCTASE-FERREDOXIN-RXN_Dark_p,6.0 Reduced-ferredoxins_Dark_p_M1 + SO3_Dark_p_M1 --> HS_Dark_p_M1 + 6.0 Oxidized-ferredoxins_Dark_p_M1,,,,,0,0,1000,0,,,,
SULFITE-REDUCTASE-FERREDOXIN-RXN_Dark_p_M2,SULFITE-REDUCTASE-FERREDOXIN-RXN_Dark_p,6.0 Reduced-ferredoxins_Dark_p_M2 + SO3_Dark_p_M2 --> HS_Dark_p_M2 + 6.0 Oxidized-ferredoxins_Dark_p_M2,,,,,0,0,1000,0,,,,
SULFITE-REDUCTASE-FERREDOXIN-RXN_Light_p_M1,SULFITE-REDUCTASE-FERREDOXIN-RXN_Light_p,6.0 Reduced-ferredoxins_Light_p_M1 + SO3_Light_p_M1 --> HS_Light_p_M1 + 6.0 Oxidized-ferredoxins_Light_p_M1,,,,,0,0,1000,0,,,,
SULFITE-REDUCTASE-FERREDOXIN-RXN_Light_p_M2,SULFITE-REDUCTASE-FERREDOXIN-RXN_Light_p,6.0 Reduced-ferredoxins_Light_p_M2 + SO3_Light_p_M2 --> HS_Light_p_M2 + 6.0 Oxidized-ferredoxins_Light_p_M2,,,,,0,0,1000,0,,,,
SUPEROX-DISMUT-RXN_Dark_c_M1,SUPEROX-DISMUT-RXN_Dark_c,2.0 SUPER-OXIDE_Dark_c_M1 --> HYDROGEN-PEROXIDE_Dark_c_M1 + OXYGEN-MOLECULE_Dark_c_M1,,,,,0,0,1000,0,,,,
SUPEROX-DISMUT-RXN_Dark_c_M2,SUPEROX-DISMUT-RXN_Dark_c,2.0 SUPER-OXIDE_Dark_c_M2 --> HYDROGEN-PEROXIDE_Dark_c_M2 + OXYGEN-MOLECULE_Dark_c_M2,,,,,0,0,1000,0,,,,
SUPEROX-DISMUT-RXN_Dark_p_M1,SUPEROX-DISMUT-RXN_Dark_p,2.0 SUPER-OXIDE_Dark_p_M1 --> HYDROGEN-PEROXIDE_Dark_p_M1 + OXYGEN-MOLECULE_Dark_p_M1,,,,,0,0,1000,0,,,,
SUPEROX-DISMUT-RXN_Dark_p_M2,SUPEROX-DISMUT-RXN_Dark_p,2.0 SUPER-OXIDE_Dark_p_M2 --> HYDROGEN-PEROXIDE_Dark_p_M2 + OXYGEN-MOLECULE_Dark_p_M2,,,,,0,0,1000,0,,,,
SUPEROX-DISMUT-RXN_Light_c_M1,SUPEROX-DISMUT-RXN_Light_c,2.0 SUPER-OXIDE_Light_c_M1 --> HYDROGEN-PEROXIDE_Light_c_M1 + OXYGEN-MOLECULE_Light_c_M1,,,,,0,0,1000,0,,,,
SUPEROX-DISMUT-RXN_Light_c_M2,SUPEROX-DISMUT-RXN_Light_c,2.0 SUPER-OXIDE_Light_c_M2 --> HYDROGEN-PEROXIDE_Light_c_M2 + OXYGEN-MOLECULE_Light_c_M2,,,,,0,0,1000,0,,,,
SUPEROX-DISMUT-RXN_Light_p_M1,SUPEROX-DISMUT-RXN_Light_p,2.0 SUPER-OXIDE_Light_p_M1 --> HYDROGEN-PEROXIDE_Light_p_M1 + OXYGEN-MOLECULE_Light_p_M1,,,,,0,0,1000,0,,,,
SUPEROX-DISMUT-RXN_Light_p_M2,SUPEROX-DISMUT-RXN_Light_p,2.0 SUPER-OXIDE_Light_p_M2 --> HYDROGEN-PEROXIDE_Light_p_M2 + OXYGEN-MOLECULE_Light_p_M2,,,,,0,0,1000,0,,,,
Serine_Dark_biomass_M1,Serine_Dark_biomass, <=> Phloem-loading-cost_Dark_c_M1 + SER_Dark_c_M1,,,,,1,-1000,1000,0,,,,
Serine_Dark_biomass_M2,Serine_Dark_biomass, <=> Phloem-loading-cost_Dark_c_M2 + SER_Dark_c_M2,,,,,1,-1000,1000,0,,,,
Serine_Light_biomass_M1,Serine_Light_biomass, <=> Phloem-loading-cost_Light_c_M1 + SER_Light_c_M1,,,,,1,-1000,1000,0,,,,
Serine_Light_biomass_M2,Serine_Light_biomass, <=> Phloem-loading-cost_Light_c_M2 + SER_Light_c_M2,,,,,1,-1000,1000,0,,,,
SinapOL_Dark_biomass_M1,SinapOL_Dark_biomass, <=> SINAPYL-ALCOHOL_Dark_c_M1,,,,,1,-1000,1000,0,,,,
SinapOL_Dark_biomass_M2,SinapOL_Dark_biomass, <=> SINAPYL-ALCOHOL_Dark_c_M2,,,,,1,-1000,1000,0,,,,
SinapOL_Light_biomass_M1,SinapOL_Light_biomass, <=> SINAPYL-ALCOHOL_Light_c_M1,,,,,1,-1000,1000,0,,,,
SinapOL_Light_biomass_M2,SinapOL_Light_biomass, <=> SINAPYL-ALCOHOL_Light_c_M2,,,,,1,-1000,1000,0,,,,
Starch_Dark_biomass_M1,Starch_Dark_biomass, <=> STARCH_Dark_p_M1,,,,,1,-1000,1000,0,,,,
Starch_Dark_biomass_M2,Starch_Dark_biomass, <=> STARCH_Dark_p_M2,,,,,1,-1000,1000,0,,,,
Starch_Dark_tx_M1,Starch_Dark_tx, <=> STARCH_Dark_p_M1,,,,,1,-1000,1000,0,,,,
Starch_Dark_tx_M2,Starch_Dark_tx, <=> STARCH_Dark_p_M2,,,,,1,-1000,1000,0,,,,
Starch_LightDark_M1,Starch_LightDark,STARCH_Light_p_M1 <=> STARCH_Dark_p_M1,,,,,1,-1000,1000,0,,,,
Starch_LightDark_M2,Starch_LightDark,STARCH_Light_p_M2 <=> STARCH_Dark_p_M2,,,,,1,-1000,1000,0,,,,
Starch_Light_biomass_M1,Starch_Light_biomass, <=> STARCH_Light_p_M1,,,,,1,-1000,1000,0,,,,
Starch_Light_biomass_M2,Starch_Light_biomass, <=> STARCH_Light_p_M2,,,,,1,-1000,1000,0,,,,
Starch_Light_tx_M1,Starch_Light_tx, <=> STARCH_Light_p_M1,,,,,1,-1000,1000,0,,,,
Starch_Light_tx_M2,Starch_Light_tx, <=> STARCH_Light_p_M2,,,,,1,-1000,1000,0,,,,
Sucrose_Dark_M1M2,Sucrose_Dark_M1M2,SUCROSE_Dark_c_M1 <=> SUCROSE_Dark_c_M2,,,,,1,-1000,1000,0,,,,
Sucrose_Dark_biomass_M1,Sucrose_Dark_biomass, <=> Phloem-loading-cost_Dark_c_M1 + SUCROSE_Dark_c_M1,,,,,1,-1000,1000,0,,,,
Sucrose_Dark_biomass_M2,Sucrose_Dark_biomass, <=> Phloem-loading-cost_Dark_c_M2 + SUCROSE_Dark_c_M2,,,,,1,-1000,1000,0,,,,
Sucrose_Dark_tx_M1,Sucrose_Dark_tx,Pumped-PROTON_Dark_c_M1 <=> SUCROSE_Dark_c_M1,,,,,1,-1000,1000,0,,,,
Sucrose_Dark_tx_M2,Sucrose_Dark_tx,Pumped-PROTON_Dark_c_M2 <=> SUCROSE_Dark_c_M2,,,,,1,-1000,1000,0,,,,
Sucrose_Light_M1M2,Sucrose_Light_M1M2,SUCROSE_Light_c_M1 <=> SUCROSE_Light_c_M2,,,,,1,-1000,1000,0,,,,
Sucrose_Light_biomass_M1,Sucrose_Light_biomass, <=> Phloem-loading-cost_Light_c_M1 + SUCROSE_Light_c_M1,,,,,1,-1000,1000,0,,,,
Sucrose_Light_biomass_M2,Sucrose_Light_biomass, <=> Phloem-loading-cost_Light_c_M2 + SUCROSE_Light_c_M2,,,,,1,-1000,1000,0,,,,
Sucrose_Light_tx_M1,Sucrose_Light_tx,Pumped-PROTON_Light_c_M1 <=> SUCROSE_Light_c_M1,,,,,1,-1000,1000,0,,,,
Sucrose_Light_tx_M2,Sucrose_Light_tx,Pumped-PROTON_Light_c_M2 <=> SUCROSE_Light_c_M2,,,,,1,-1000,1000,0,,,,
TAG_Dark_biomass_M1,TAG_Dark_biomass,3.0 AMP_Dark_c_M1 + 3.0 PPI_Dark_c_M1 + Pi_Dark_c_M1 <=> 3.0 ATP_Dark_c_M1 + GLYCEROL-3P_Dark_c_M1 + 3.0 PALMITATE_Dark_c_M1,,,,,1,-1000,1000,0,,,,
TAG_Dark_biomass_M2,TAG_Dark_biomass,3.0 AMP_Dark_c_M2 + 3.0 PPI_Dark_c_M2 + Pi_Dark_c_M2 <=> 3.0 ATP_Dark_c_M2 + GLYCEROL-3P_Dark_c_M2 + 3.0 PALMITATE_Dark_c_M2,,,,,1,-1000,1000,0,,,,
TAG_Dark_tx_M1,TAG_Dark_tx, <=> GLYCEROL_Dark_c_M1 + 3.0 PALMITATE_Dark_c_M1,,,,,1,-1000,1000,0,,,,
TAG_Dark_tx_M2,TAG_Dark_tx, <=> GLYCEROL_Dark_c_M2 + 3.0 PALMITATE_Dark_c_M2,,,,,1,-1000,1000,0,,,,
TAG_Light_biomass_M1,TAG_Light_biomass,3.0 AMP_Light_c_M1 + 3.0 PPI_Light_c_M1 + Pi_Light_c_M1 <=> 3.0 ATP_Light_c_M1 + GLYCEROL-3P_Light_c_M1 + 3.0 PALMITATE_Light_c_M1,,,,,1,-1000,1000,0,,,,
TAG_Light_biomass_M2,TAG_Light_biomass,3.0 AMP_Light_c_M2 + 3.0 PPI_Light_c_M2 + Pi_Light_c_M2 <=> 3.0 ATP_Light_c_M2 + GLYCEROL-3P_Light_c_M2 + 3.0 PALMITATE_Light_c_M2,,,,,1,-1000,1000,0,,,,
TAG_Light_tx_M1,TAG_Light_tx, <=> GLYCEROL_Light_c_M1 + 3.0 PALMITATE_Light_c_M1,,,,,1,-1000,1000,0,,,,
TAG_Light_tx_M2,TAG_Light_tx, <=> GLYCEROL_Light_c_M2 + 3.0 PALMITATE_Light_c_M2,,,,,1,-1000,1000,0,,,,
THF_Dark_biomass_M1,THF_Dark_biomass, <=> THF_Dark_c_M1,,,,,1,-1000,1000,0,,,,
THF_Dark_biomass_M2,THF_Dark_biomass, <=> THF_Dark_c_M2,,,,,1,-1000,1000,0,,,,
THF_Dark_mc_M1,THF_Dark_mc,THF_Dark_m_M1 <=> THF_Dark_c_M1,,,,,1,-1000,1000,0,,,,
THF_Dark_mc_M2,THF_Dark_mc,THF_Dark_m_M2 <=> THF_Dark_c_M2,,,,,1,-1000,1000,0,,,,
THF_Dark_pc_M1,THF_Dark_pc,THF_Dark_p_M1 <=> THF_Dark_c_M1,,,,,1,-1000,1000,0,,,,
THF_Dark_pc_M2,THF_Dark_pc,THF_Dark_p_M2 <=> THF_Dark_c_M2,,,,,1,-1000,1000,0,,,,
THF_Light_biomass_M1,THF_Light_biomass, <=> THF_Light_c_M1,,,,,1,-1000,1000,0,,,,
THF_Light_biomass_M2,THF_Light_biomass, <=> THF_Light_c_M2,,,,,1,-1000,1000,0,,,,
THF_Light_mc_M1,THF_Light_mc,THF_Light_m_M1 <=> THF_Light_c_M1,,,,,1,-1000,1000,0,,,,
THF_Light_mc_M2,THF_Light_mc,THF_Light_m_M2 <=> THF_Light_c_M2,,,,,1,-1000,1000,0,,,,
THF_Light_pc_M1,THF_Light_pc,THF_Light_p_M1 <=> THF_Light_c_M1,,,,,1,-1000,1000,0,,,,
THF_Light_pc_M2,THF_Light_pc,THF_Light_p_M2 <=> THF_Light_c_M2,,,,,1,-1000,1000,0,,,,
THIOREDOXIN-REDUCT-NADPH-RXN_Dark_c_M1,THIOREDOXIN-REDUCT-NADPH-RXN_Dark_c,NADPH_Dark_c_M1 + Ox-Thioredoxin_Dark_c_M1 --> NADP_Dark_c_M1 + Red-Thioredoxin_Dark_c_M1,,,,,0,0,1000,0,,,,
THIOREDOXIN-REDUCT-NADPH-RXN_Dark_c_M2,THIOREDOXIN-REDUCT-NADPH-RXN_Dark_c,NADPH_Dark_c_M2 + Ox-Thioredoxin_Dark_c_M2 --> NADP_Dark_c_M2 + Red-Thioredoxin_Dark_c_M2,,,,,0,0,1000,0,,,,
THIOREDOXIN-REDUCT-NADPH-RXN_Light_c_M1,THIOREDOXIN-REDUCT-NADPH-RXN_Light_c,NADPH_Light_c_M1 + Ox-Thioredoxin_Light_c_M1 --> NADP_Light_c_M1 + Red-Thioredoxin_Light_c_M1,,,,,0,0,1000,0,,,,
THIOREDOXIN-REDUCT-NADPH-RXN_Light_c_M2,THIOREDOXIN-REDUCT-NADPH-RXN_Light_c,NADPH_Light_c_M2 + Ox-Thioredoxin_Light_c_M2 --> NADP_Light_c_M2 + Red-Thioredoxin_Light_c_M2,,,,,0,0,1000,0,,,,
THREDEHYD-RXN_Dark_p_M1,THREDEHYD-RXN_Dark_p,THR_Dark_p_M1 --> 2-OXOBUTANOATE_Dark_p_M1 + AMMONIA_Dark_p_M1,,,,,0,0,1000,0,,,,
THREDEHYD-RXN_Dark_p_M2,THREDEHYD-RXN_Dark_p,THR_Dark_p_M2 --> 2-OXOBUTANOATE_Dark_p_M2 + AMMONIA_Dark_p_M2,,,,,0,0,1000,0,,,,
THREDEHYD-RXN_Light_p_M1,THREDEHYD-RXN_Light_p,THR_Light_p_M1 --> 2-OXOBUTANOATE_Light_p_M1 + AMMONIA_Light_p_M1,,,,,0,0,1000,0,,,,
THREDEHYD-RXN_Light_p_M2,THREDEHYD-RXN_Light_p,THR_Light_p_M2 --> 2-OXOBUTANOATE_Light_p_M2 + AMMONIA_Light_p_M2,,,,,0,0,1000,0,,,,
THREO-DS-ISO-CITRATE_Dark_xc_M1,THREO-DS-ISO-CITRATE_Dark_xc,THREO-DS-ISO-CITRATE_Dark_x_M1 <=> THREO-DS-ISO-CITRATE_Dark_c_M1,,,,,1,-1000,1000,0,,,,
THREO-DS-ISO-CITRATE_Dark_xc_M2,THREO-DS-ISO-CITRATE_Dark_xc,THREO-DS-ISO-CITRATE_Dark_x_M2 <=> THREO-DS-ISO-CITRATE_Dark_c_M2,,,,,1,-1000,1000,0,,,,
THREO-DS-ISO-CITRATE_Light_xc_M1,THREO-DS-ISO-CITRATE_Light_xc,THREO-DS-ISO-CITRATE_Light_x_M1 <=> THREO-DS-ISO-CITRATE_Light_c_M1,,,,,1,-1000,1000,0,,,,
THREO-DS-ISO-CITRATE_Light_xc_M2,THREO-DS-ISO-CITRATE_Light_xc,THREO-DS-ISO-CITRATE_Light_x_M2 <=> THREO-DS-ISO-CITRATE_Light_c_M2,,,,,1,-1000,1000,0,,,,
THREONINE--TRNA-LIGASE-RXN_Dark_c_M1,THREONINE--TRNA-LIGASE-RXN_Dark_c,ATP_Dark_c_M1 + THR-tRNAs_Dark_c_M1 + THR_Dark_c_M1 --> AMP_Dark_c_M1 + Charged-THR-tRNAs_Dark_c_M1 + PPI_Dark_c_M1,,,,,0,0,1000,0,,,,
THREONINE--TRNA-LIGASE-RXN_Dark_c_M2,THREONINE--TRNA-LIGASE-RXN_Dark_c,ATP_Dark_c_M2 + THR-tRNAs_Dark_c_M2 + THR_Dark_c_M2 --> AMP_Dark_c_M2 + Charged-THR-tRNAs_Dark_c_M2 + PPI_Dark_c_M2,,,,,0,0,1000,0,,,,
THREONINE--TRNA-LIGASE-RXN_Light_c_M1,THREONINE--TRNA-LIGASE-RXN_Light_c,ATP_Light_c_M1 + THR-tRNAs_Light_c_M1 + THR_Light_c_M1 --> AMP_Light_c_M1 + Charged-THR-tRNAs_Light_c_M1 + PPI_Light_c_M1,,,,,0,0,1000,0,,,,
THREONINE--TRNA-LIGASE-RXN_Light_c_M2,THREONINE--TRNA-LIGASE-RXN_Light_c,ATP_Light_c_M2 + THR-tRNAs_Light_c_M2 + THR_Light_c_M2 --> AMP_Light_c_M2 + Charged-THR-tRNAs_Light_c_M2 + PPI_Light_c_M2,,,,,0,0,1000,0,,,,
THREONINE-ALDOLASE-RXN_Dark_c_M1,THREONINE-ALDOLASE-RXN_Dark_c,THR_Dark_c_M1 --> ACETALD_Dark_c_M1 + GLY_Dark_c_M1,,,,,0,0,1000,0,,,,
THREONINE-ALDOLASE-RXN_Dark_c_M2,THREONINE-ALDOLASE-RXN_Dark_c,THR_Dark_c_M2 --> ACETALD_Dark_c_M2 + GLY_Dark_c_M2,,,,,0,0,1000,0,,,,
THREONINE-ALDOLASE-RXN_Light_c_M1,THREONINE-ALDOLASE-RXN_Light_c,THR_Light_c_M1 --> ACETALD_Light_c_M1 + GLY_Light_c_M1,,,,,0,0,1000,0,,,,
THREONINE-ALDOLASE-RXN_Light_c_M2,THREONINE-ALDOLASE-RXN_Light_c,THR_Light_c_M2 --> ACETALD_Light_c_M2 + GLY_Light_c_M2,,,,,0,0,1000,0,,,,
THRESYN-RXN_Dark_p_M1,THRESYN-RXN_Dark_p,O-PHOSPHO-L-HOMOSERINE_Dark_p_M1 --> Pi_Dark_p_M1 + THR_Dark_p_M1,,,,,0,0,1000,0,,,,
THRESYN-RXN_Dark_p_M2,THRESYN-RXN_Dark_p,O-PHOSPHO-L-HOMOSERINE_Dark_p_M2 --> Pi_Dark_p_M2 + THR_Dark_p_M2,,,,,0,0,1000,0,,,,
THRESYN-RXN_Light_p_M1,THRESYN-RXN_Light_p,O-PHOSPHO-L-HOMOSERINE_Light_p_M1 --> Pi_Light_p_M1 + THR_Light_p_M1,,,,,0,0,1000,0,,,,
THRESYN-RXN_Light_p_M2,THRESYN-RXN_Light_p,O-PHOSPHO-L-HOMOSERINE_Light_p_M2 --> Pi_Light_p_M2 + THR_Light_p_M2,,,,,0,0,1000,0,,,,
THR_Dark_M1M2,,THR_Dark_c_M1 <=> THR_Dark_c_M2,,,,,1,-1000,1000,0,,,,
THR_Dark_pc_M1,THR_Dark_pc,THR_Dark_p_M1 <=> THR_Dark_c_M1,,,,,1,-1000,1000,0,,,,
THR_Dark_pc_M2,THR_Dark_pc,THR_Dark_p_M2 <=> THR_Dark_c_M2,,,,,1,-1000,1000,0,,,,
THR_LightDark_M1,THR_LightDark,THR_Light_c_M1 --> THR_Dark_c_M1,,,,,0,0,1000,0,,,,
THR_LightDark_M2,THR_LightDark,THR_Light_c_M2 --> THR_Dark_c_M2,,,,,0,0,1000,0,,,,
THR_Light_M1M2,,THR_Light_c_M1 <=> THR_Light_c_M2,,,,,1,-1000,1000,0,,,,
THR_Light_pc_M1,THR_Light_pc,THR_Light_p_M1 <=> THR_Light_c_M1,,,,,1,-1000,1000,0,,,,
THR_Light_pc_M2,THR_Light_pc,THR_Light_p_M2 <=> THR_Light_c_M2,,,,,1,-1000,1000,0,,,,
THYMIDYLATESYN-RXN_Dark_m_M1,THYMIDYLATESYN-RXN_Dark_m,DUMP_Dark_m_M1 + METHYLENE-THF_Dark_m_M1 --> DIHYDROFOLATE_Dark_m_M1 + TMP_Dark_m_M1,,,,,0,0,1000,0,,,,
THYMIDYLATESYN-RXN_Dark_m_M2,THYMIDYLATESYN-RXN_Dark_m,DUMP_Dark_m_M2 + METHYLENE-THF_Dark_m_M2 --> DIHYDROFOLATE_Dark_m_M2 + TMP_Dark_m_M2,,,,,0,0,1000,0,,,,
THYMIDYLATESYN-RXN_Light_m_M1,THYMIDYLATESYN-RXN_Light_m,DUMP_Light_m_M1 + METHYLENE-THF_Light_m_M1 --> DIHYDROFOLATE_Light_m_M1 + TMP_Light_m_M1,,,,,0,0,1000,0,,,,
THYMIDYLATESYN-RXN_Light_m_M2,THYMIDYLATESYN-RXN_Light_m,DUMP_Light_m_M2 + METHYLENE-THF_Light_m_M2 --> DIHYDROFOLATE_Light_m_M2 + TMP_Light_m_M2,,,,,0,0,1000,0,,,,
TMP_Dark_mc_M1,TMP_Dark_mc,TMP_Dark_m_M1 <=> TMP_Dark_c_M1,,,,,1,-1000,1000,0,,,,
TMP_Dark_mc_M2,TMP_Dark_mc,TMP_Dark_m_M2 <=> TMP_Dark_c_M2,,,,,1,-1000,1000,0,,,,
TMP_Light_mc_M1,TMP_Light_mc,TMP_Light_m_M1 <=> TMP_Light_c_M1,,,,,1,-1000,1000,0,,,,
TMP_Light_mc_M2,TMP_Light_mc,TMP_Light_m_M2 <=> TMP_Light_c_M2,,,,,1,-1000,1000,0,,,,
TRANS-CINNAMATE-4-MONOOXYGENASE-RXN_Dark_c_M1,TRANS-CINNAMATE-4-MONOOXYGENASE-RXN_Dark_c,CPD-674_Dark_c_M1 + NADPH_Dark_c_M1 + OXYGEN-MOLECULE_Dark_c_M1 --> COUMARATE_Dark_c_M1 + NADP_Dark_c_M1,,,,,0,0,1000,0,,,,
TRANS-CINNAMATE-4-MONOOXYGENASE-RXN_Dark_c_M2,TRANS-CINNAMATE-4-MONOOXYGENASE-RXN_Dark_c,CPD-674_Dark_c_M2 + NADPH_Dark_c_M2 + OXYGEN-MOLECULE_Dark_c_M2 --> COUMARATE_Dark_c_M2 + NADP_Dark_c_M2,,,,,0,0,1000,0,,,,
TRANS-CINNAMATE-4-MONOOXYGENASE-RXN_Light_c_M1,TRANS-CINNAMATE-4-MONOOXYGENASE-RXN_Light_c,CPD-674_Light_c_M1 + NADPH_Light_c_M1 + OXYGEN-MOLECULE_Light_c_M1 --> COUMARATE_Light_c_M1 + NADP_Light_c_M1,,,,,0,0,1000,0,,,,
TRANS-CINNAMATE-4-MONOOXYGENASE-RXN_Light_c_M2,TRANS-CINNAMATE-4-MONOOXYGENASE-RXN_Light_c,CPD-674_Light_c_M2 + NADPH_Light_c_M2 + OXYGEN-MOLECULE_Light_c_M2 --> COUMARATE_Light_c_M2 + NADP_Light_c_M2,,,,,0,0,1000,0,,,,
TRANSALDOL-RXN_Dark_p_M1,TRANSALDOL-RXN_Dark_p,D-SEDOHEPTULOSE-7-P_Dark_p_M1 + GAP_Dark_p_M1 <=> ERYTHROSE-4P_Dark_p_M1 + FRUCTOSE-6P_Dark_p_M1,,,,,1,-1000,1000,0,,,,
TRANSALDOL-RXN_Dark_p_M2,TRANSALDOL-RXN_Dark_p,D-SEDOHEPTULOSE-7-P_Dark_p_M2 + GAP_Dark_p_M2 <=> ERYTHROSE-4P_Dark_p_M2 + FRUCTOSE-6P_Dark_p_M2,,,,,1,-1000,1000,0,,,,
TRANSALDOL-RXN_Light_p_M1,TRANSALDOL-RXN_Light_p,D-SEDOHEPTULOSE-7-P_Light_p_M1 + GAP_Light_p_M1 <=> ERYTHROSE-4P_Light_p_M1 + FRUCTOSE-6P_Light_p_M1,,,,,1,-1000,1000,0,,,,
TRANSALDOL-RXN_Light_p_M2,TRANSALDOL-RXN_Light_p,D-SEDOHEPTULOSE-7-P_Light_p_M2 + GAP_Light_p_M2 <=> ERYTHROSE-4P_Light_p_M2 + FRUCTOSE-6P_Light_p_M2,,,,,1,-1000,1000,0,,,,
TREHALA-RXN_Dark_c_M1,TREHALA-RXN_Dark_c,TREHALOSE_Dark_c_M1 --> 2.0 GLC_Dark_c_M1,,,,,0,0,1000,0,,,,
TREHALA-RXN_Dark_c_M2,TREHALA-RXN_Dark_c,TREHALOSE_Dark_c_M2 --> 2.0 GLC_Dark_c_M2,,,,,0,0,1000,0,,,,
TREHALA-RXN_Light_c_M1,TREHALA-RXN_Light_c,TREHALOSE_Light_c_M1 --> 2.0 GLC_Light_c_M1,,,,,0,0,1000,0,,,,
TREHALA-RXN_Light_c_M2,TREHALA-RXN_Light_c,TREHALOSE_Light_c_M2 --> 2.0 GLC_Light_c_M2,,,,,0,0,1000,0,,,,
TREHALOSE6PSYN-RXN_Dark_c_M1,TREHALOSE6PSYN-RXN_Dark_c,GLC-6-P_Dark_c_M1 + UDP-GLUCOSE_Dark_c_M1 --> TREHALOSE-6P_Dark_c_M1 + UDP_Dark_c_M1,,,,,0,0,1000,0,,,,
TREHALOSE6PSYN-RXN_Dark_c_M2,TREHALOSE6PSYN-RXN_Dark_c,GLC-6-P_Dark_c_M2 + UDP-GLUCOSE_Dark_c_M2 --> TREHALOSE-6P_Dark_c_M2 + UDP_Dark_c_M2,,,,,0,0,1000,0,,,,
TREHALOSE6PSYN-RXN_Light_c_M1,TREHALOSE6PSYN-RXN_Light_c,GLC-6-P_Light_c_M1 + UDP-GLUCOSE_Light_c_M1 --> TREHALOSE-6P_Light_c_M1 + UDP_Light_c_M1,,,,,0,0,1000,0,,,,
